color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_orig,milgeo:meta:creator_url,milgeo:meta:desc,milgeo:meta:name,name,sidc
"123,104,238,1",POINT (37.5809823 48.3184558),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043331""]",Маг31,10016600006099000000
"123,104,238,1",POINT (37.580367 48.3192486),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043332""]",Маг32,10016600006099000000
"123,104,238,1",POINT (37.579738 48.3200503),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043333""]",Маг33,10016600006099000000
"123,104,238,1",POINT (37.5794571 48.3209371),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043334""]",Маг34,10016600006099000000
"123,104,238,1",POINT (37.5786683 48.3216648),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043335""]",Маг35,10016600006099000000
"123,104,238,1",POINT (37.5778262 48.3223649),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043336""]",Маг36,10016600006099000000
"123,104,238,1",POINT (37.5769707 48.3230648),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043337""]",Маг37,10016600006099000000
"123,104,238,1",POINT (37.5779241 48.3236971),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043338""]",Маг38,10016600006099000000
"123,104,238,1",POINT (37.5792726 48.3236958),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043339""]",Маг39,10016600006099000000
"123,104,238,1",POINT (37.5806214 48.3236855),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041c\u0430\u043340""]",Маг40,10016600006099000000
"123,104,238,1",POINT (37.5992076 48.3343907),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u04301""]",Контора1,10016600006099000000
"123,104,238,1",POINT (37.5996564 48.3352416),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u04302""]",Контора2,10016600006099000000
"123,104,238,1",POINT (37.6001054 48.3360834),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u04303""]",Контора3,10016600006099000000
"123,104,238,1",POINT (37.6005677 48.3369344),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u04304""]",Контора4,10016600006099000000
"123,104,238,1",POINT (37.6010168 48.3377763),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u04305""]",Контора5,10016600006099000000
"123,104,238,1",POINT (37.6014656 48.3386271),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u04306""]",Контора6,10016600006099000000
"123,104,238,1",POINT (37.6019144 48.3394779),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u04307""]",Контора7,10016600006099000000
"123,104,238,1",POINT (37.602377 48.3403199),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u04308""]",Контора8,10016600006099000000
"123,104,238,1",POINT (37.6028259 48.3411708),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u04309""]",Контора9,10016600006099000000
"123,104,238,1",POINT (37.6032751 48.3420126),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043010""]",Контора10,10016600006099000000
"123,104,238,1",POINT (37.603724 48.3428634),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043011""]",Контора11,10016600006099000000
"123,104,238,1",POINT (37.6041729 48.3437143),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043012""]",Контора12,10016600006099000000
"123,104,238,1",POINT (37.6046356 48.3445563),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043013""]",Контора13,10016600006099000000
"123,104,238,1",POINT (37.6050845 48.3454071),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043014""]",Контора14,10016600006099000000
"123,104,238,1",POINT (37.6055337 48.3462489),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043015""]",Контора15,10016600006099000000
"123,104,238,1",POINT (37.6059827 48.3470997),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043016""]",Контора16,10016600006099000000
"123,104,238,1",POINT (37.606432 48.3479416),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043017""]",Контора17,10016600006099000000
"123,104,238,1",POINT (37.6068944 48.3487925),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043018""]",Контора18,10016600006099000000
"123,104,238,1",POINT (37.6073435 48.3496433),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043019""]",Контора19,10016600006099000000
"123,104,238,1",POINT (37.6077928 48.3504852),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043020""]",Контора20,10016600006099000000
"123,104,238,1",POINT (37.6082418 48.351336),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043021""]",Контора21,10016600006099000000
"123,104,238,1",POINT (37.6087046 48.352178),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043022""]",Контора22,10016600006099000000
"123,104,238,1",POINT (37.6091537 48.3530288),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043023""]",Контора23,10016600006099000000
"123,104,238,1",POINT (37.6096028 48.3538796),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043024""]",Контора24,10016600006099000000
"123,104,238,1",POINT (37.6100522 48.3547214),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043025""]",Контора25,10016600006099000000
"123,104,238,1",POINT (37.6105013 48.3555722),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041a\u043e\u043d\u0442\u043e\u0440\u043026""]",Контора26,10016600006099000000
"123,104,238,1",POINT (37.6551415 48.3349506),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u04301""]",Парковка1,10016600006099000000
"123,104,238,1",POINT (37.6538787 48.3352686),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u04302""]",Парковка2,10016600006099000000
"123,104,238,1",POINT (37.6526162 48.3355776),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u04303""]",Парковка3,10016600006099000000
"123,104,238,1",POINT (37.6513534 48.3358955),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u04304""]",Парковка4,10016600006099000000
"123,104,238,1",POINT (37.6500908 48.3362045),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u04305""]",Парковка5,10016600006099000000
"123,104,238,1",POINT (37.6488279 48.3365224),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u04306""]",Парковка6,10016600006099000000
"123,104,238,1",POINT (37.6475516 48.3368401),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u04307""]",Парковка7,10016600006099000000
"123,104,238,1",POINT (37.6470438 48.3376795),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u04308""]",Парковка8,10016600006099000000
