color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_orig,milgeo:meta:creator_url,milgeo:meta:desc,milgeo:meta:name,name,sidc
"123,104,238,1",POINT (37.6474799 48.33853),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u04309""]",Парковка9,10016600006099000000
"123,104,238,1",POINT (37.6461657 48.3387484),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u043010""]",Парковка10,10016600006099000000
"123,104,238,1",POINT (37.6448651 48.3389579),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u043011""]",Парковка11,10016600006099000000
"123,104,238,1",POINT (37.6435386 48.3391311),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u043012""]",Парковка12,10016600006099000000
"123,104,238,1",POINT (37.6422255 48.3393045),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u043013""]",Парковка13,10016600006099000000
"123,104,238,1",POINT (37.640899 48.3394777),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u043014""]",Парковка14,10016600006099000000
"123,104,238,1",POINT (37.6395724 48.3396508),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u043015""]",Парковка15,10016600006099000000
"123,104,238,1",POINT (37.6382456 48.339833),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u043016""]",Парковка16,10016600006099000000
"123,104,238,1",POINT (37.6369325 48.3400063),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u043017""]",Парковка17,10016600006099000000
"123,104,238,1",POINT (37.6356059 48.3401794),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0430\u0440\u043a\u043e\u0432\u043a\u043018""]",Парковка18,10016600006099000000
"123,104,238,1",POINT (37.6564995 48.3304968),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 1""]",Лепесток 1,10016600006099000000
"123,104,238,1",POINT (37.6551739 48.3306432),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 2""]",Лепесток 2,10016600006099000000
"123,104,238,1",POINT (37.6538346 48.3307984),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 3""]",Лепесток 3,10016600006099000000
"123,104,238,1",POINT (37.652509 48.3309447),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 4""]",Лепесток 4,10016600006099000000
"123,104,238,1",POINT (37.6511834 48.3310911),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 5""]",Лепесток 5,10016600006099000000
"123,104,238,1",POINT (37.6498441 48.3312462),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 6""]",Лепесток 6,10016600006099000000
"123,104,238,1",POINT (37.6485184 48.3313925),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 7""]",Лепесток 7,10016600006099000000
"123,104,238,1",POINT (37.6471928 48.3315388),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 8""]",Лепесток 8,10016600006099000000
"123,104,238,1",POINT (37.6458672 48.3316851),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 9""]",Лепесток 9,10016600006099000000
"123,104,238,1",POINT (37.6445278 48.3318402),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 10""]",Лепесток 10,10016600006099000000
"123,104,238,1",POINT (37.6432022 48.3319864),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 11""]",Лепесток 11,10016600006099000000
"123,104,238,1",POINT (37.6418765 48.3321327),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041b\u0435\u043f\u0435\u0441\u0442\u043e\u043a 12""]",Лепесток 12,10016600006099000000
"123,104,238,1",POINT (37.656412 48.3235619),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a1""]",Грузовик1,10016600006099000000
"123,104,238,1",POINT (37.6564827 48.3244621),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a2""]",Грузовик2,10016600006099000000
"123,104,238,1",POINT (37.6565535 48.3253622),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a3""]",Грузовик3,10016600006099000000
"123,104,238,1",POINT (37.6566245 48.3262534),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a4""]",Грузовик4,10016600006099000000
"123,104,238,1",POINT (37.6566817 48.3271534),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a5""]",Грузовик5,10016600006099000000
"123,104,238,1",POINT (37.6567525 48.3280536),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a6""]",Грузовик6,10016600006099000000
"123,104,238,1",POINT (37.6568233 48.3289537),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a7""]",Грузовик7,10016600006099000000
"123,104,238,1",POINT (37.6568942 48.3298449),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a8""]",Грузовик8,10016600006099000000
"123,104,238,1",POINT (37.656965 48.330745),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a9""]",Грузовик9,10016600006099000000
"123,104,238,1",POINT (37.6570358 48.3316452),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a10""]",Грузовик10,10016600006099000000
"123,104,238,1",POINT (37.6571065 48.3325454),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u0440\u0443\u0437\u043e\u0432\u0438\u043a11""]",Грузовик11,10016600006099000000
"123,104,238,1",POINT (37.6561686 48.323586),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u04301""]",Баржа1,10016600006099000000
"123,104,238,1",POINT (37.6548432 48.3237324),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u04302""]",Баржа2,10016600006099000000
"123,104,238,1",POINT (37.6535041 48.3238876),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u04303""]",Баржа3,10016600006099000000
"123,104,238,1",POINT (37.6521787 48.324034),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u04304""]",Баржа4,10016600006099000000
"123,104,238,1",POINT (37.6508532 48.3241803),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u04305""]",Баржа5,10016600006099000000
"123,104,238,1",POINT (37.6495141 48.3243355),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u04306""]",Баржа6,10016600006099000000
"123,104,238,1",POINT (37.6481886 48.3244818),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u04307""]",Баржа7,10016600006099000000
"123,104,238,1",POINT (37.6468632 48.324628),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u04308""]",Баржа8,10016600006099000000
"123,104,238,1",POINT (37.6455375 48.3247833),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u04309""]",Баржа9,10016600006099000000
"123,104,238,1",POINT (37.6441986 48.3249294),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u043010""]",Баржа10,10016600006099000000
"123,104,238,1",POINT (37.6428731 48.3250757),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u043011""]",Баржа11,10016600006099000000
"123,104,238,1",POINT (37.6415474 48.3252309),"[""purple"", ""#ff7b68ee""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.8b.r8787""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0411\u0430\u0440\u0436\u043012""]",Баржа12,10016600006099000000
